34.10,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
34.20,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
34.30,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
34.40,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
34.50,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
34.60,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
34.70,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
34.80,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
34.90,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.00,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.10,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.20,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.30,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.40,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.50,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.60,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.70,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.80,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
35.90,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.00,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.10,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.20,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.30,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.40,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.50,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.60,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.70,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.80,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
36.90,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.00,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.10,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.20,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.30,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.40,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.50,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.60,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.70,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.80,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
37.90,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.00,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.10,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.20,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.30,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.40,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.50,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.60,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.70,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.80,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.90,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
38.90,2,[1, 12, 13, 3, 5, 16, 6, 7, 8, 9, 10]
39.00,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
39.00,2,[1, 12, 13, 3, 5, 16, 6, 7, 8, 9, 10]
39.10,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
39.10,2,[1, 12, 13, 3, 5, 16, 6, 7, 8, 9, 10]
39.20,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
39.20,2,[1, 12, 13, 3, 5, 16, 6, 7, 8, 9, 10]
39.30,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
39.40,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
39.50,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
39.60,3,[12, 1, 13, 3, 16, 5, 6, 7, 8, 9]
39.70,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
39.80,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
39.90,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.00,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.10,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.20,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.30,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.40,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.50,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.60,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.70,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.80,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
40.90,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.00,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.10,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.20,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.30,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.40,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.50,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.60,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.70,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.80,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
41.90,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
42.00,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
42.10,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
42.20,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
42.30,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
42.40,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
42.50,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
42.60,3,[12, 1, 13, 2, 3, 16, 5, 6, 7, 8, 9]
43.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
43.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
43.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
43.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
44.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
45.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
46.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
47.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
48.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
49.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
50.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
51.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.30,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.40,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.50,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.60,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.70,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.80,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
52.90,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
53.00,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
53.10,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
53.20,0,[11, 1, 12, 13, 2, 3, 5, 16, 6, 7, 8, 9]
55.40,1,[12, 1, 2, 13, 3, 5, 16, 6, 7, 8, 9, 10]
